           0.09          984.8           36.2        65.6868           19.5           14.7           0.39        6893.42         254.02         437.88         136.22           87.8           0.13
       0.379381          984.7          35.62             63          19.59           14.7           0.45        6893.32         253.03         439.08         136.41           87.9           0.13
           0.12          984.7           35.3           62.7        19.3643           14.6           0.55        6893.22          251.8         439.38        135.607             88           0.12
       0.379381         984.79          35.91             63           19.6        14.5189           0.66        6889.81          251.6         439.48         136.61             88           0.14
           0.13          984.8           36.4           63.5           19.5           14.6           0.74        6893.29         252.02         440.69         136.69             88           0.17
           0.12          984.7          35.41           63.9           19.5           14.6           0.79        6889.81         251.23         441.71         136.69           87.9           0.14
           0.13          984.7           36.3           63.5           19.5           14.6           0.82        6893.19         251.13         442.31         136.69           87.8           0.14
           0.13          984.7           36.8        65.6868           19.4           14.5           0.86        6889.81         251.73          443.4         136.59           87.7           0.14
           0.12          984.7        37.6167           63.7           19.4           14.5           0.89        6893.09         252.91          444.1          136.4           87.5           0.11
           0.14          984.8           36.7           64.5        19.3643           14.5           0.91        6893.19         254.31          445.9          136.3           87.4           0.09
           0.17          984.7           37.5             65           19.3           14.5           0.92         6893.1         255.91          447.9            136           87.3           0.16
           0.14          984.7           36.9           64.7        19.3643           14.5           0.93           6893         256.41          449.1          135.8           87.2           0.18
           0.14          984.7        37.6167           64.4           19.3           14.5           0.96           6893          257.5          449.6          135.6           87.1           0.18
           0.14          984.7           36.5           64.5           19.3        14.5189           0.97           6893          257.7          450.6          135.4             87           0.19
           0.11          984.6        37.6167           64.4           19.3           14.5           0.96         6892.9        262.055          451.2          135.3             87           0.15
           0.09          984.7           36.8           64.3           19.3           14.5           0.94         6892.9          257.5          451.8          135.2             87           0.14
           0.16          984.7           37.8           64.5           19.4           14.5           0.96         6892.8          258.6          451.8          135.2             87           0.15
           0.18          984.7           38.4           64.8           19.4           14.5           0.97         6892.8          259.5          451.6          135.3             87           0.16
           0.18          984.7           37.5           65.1           19.5           14.5           1.01         6892.8          260.1        456.397          135.5             87           0.21
           0.19          984.7             38           65.2           19.5           14.5           1.06         6892.8          261.6          452.8        135.607             87           0.17
           0.15          984.7          37.42           64.7        19.3643           14.5           1.06         6892.8         262.52            453          135.9             87           0.12
           0.14        984.239        37.6167           64.3           19.5           14.5           1.09         6892.8        262.055          452.9          136.1             87            0.2
           0.15        984.239          36.15           64.9           19.4           14.5           1.15        6889.81         262.78        456.397          136.2             87           0.14
           0.16          984.7           36.3           64.3           19.4        14.5189           1.15         6892.7        262.055          453.3          136.2             87           0.16
           0.21         984.67           36.4           64.3        19.3643           14.5        2.21879        6892.67         259.28          452.8          136.2        87.2532           0.17
       0.379381          984.6           36.7        65.6868           19.4           14.5           1.18        6892.57         258.48          451.6          136.1             87           0.21
           0.12         984.62           35.9             64           19.3        14.5189        2.21879        6892.49         256.38          450.4          135.9             87           0.16
            0.2          984.6           36.8             64           19.3           14.5           1.16        6892.39        262.055        456.397          135.7             87           0.17
           0.14          984.7          36.51           63.8           19.3           14.5           1.16        6892.49         254.77          449.2          135.5             87           0.17
           0.16          984.6           37.3           64.4           19.3           14.5           1.17        6892.49         255.91        456.397          135.4             87           0.18
           0.17          984.6           36.9           63.9           19.2           14.5        2.21879        6892.39         256.51          448.3          135.2             87           0.16
           0.21          984.6           38.1           63.9           19.2           14.5           1.17        6892.32        262.055          447.9            135             87           0.19
           0.16        984.239           37.2           64.6           19.2           14.5           1.16        6892.32         258.71        456.397        135.607             87           0.29
           0.17          984.6           37.5           63.7           19.3           14.5           1.21        6889.81        262.055          448.3          134.8             87           0.22
           0.17        984.239           37.9           64.4           19.3           14.5           1.18         6892.3         261.41          448.7          134.8             87           0.15
           0.18        984.239           37.7           64.3           19.3           14.5           1.22        6889.81          262.6          449.2          134.8             87           0.18
           0.16          984.6           37.3        65.6868        19.3643           14.5           1.22         6892.2        262.055          449.2          134.8             87           0.18
           0.19          984.5           37.1           64.4        19.3643           14.5           1.24         6892.1          262.8        456.397            135             87            0.2
           0.29          984.5        37.6167           63.9        19.3643           14.5           1.31           6892          261.7          449.7          135.1             87           0.21
           0.22          984.5           37.8           64.5           19.3        14.5189           1.37         6891.9        262.055        456.397          135.2             87           0.19
           0.15          984.5           37.5           64.6           19.4           14.6           1.35         6891.8          262.3          450.5          135.3        87.2532           0.21
           0.18          984.6           37.5        65.6868           19.4           14.6           1.37         6891.8          261.9         451.22        135.607           87.1           0.21
           0.18        984.239        37.6167          64.68           19.3           14.6           1.37        6889.81          261.3          451.6          135.4           87.2           0.19
            0.2        984.239           36.7           64.9           19.3           14.6           1.41         6891.7        262.055          452.1          135.4        87.2532           0.19
           0.21          984.5           37.4          64.42           19.3           14.6           1.44         6891.7            261         452.12          135.3           87.4           0.24
           0.19          984.6           37.2           65.1           19.3           14.6           1.34         6891.8          261.2         453.32        135.607           87.5           0.41
